item_id,prefix,good_continuation,bad_continuation,log_freq,log_freq_alter
jabberwocky_191,"expulsion probably until courtly nature spite nether fascism ligament plus curator conjunction sublime proton , ani itinerary purge either subway grind next sovereign",less,reason,10.631784671878874,10.632822003857786
jabberwocky_192,what hinge pack transport evaluate steer channel minus cable out remark yes map for this incredulity enable from,problem,serviced,10.953889508899817,10.95311965898252
jabberwocky_193,rot another bury eucalyptus though ground crunch whereupon epoxy transplant enhance usurp you fortress toot pronoun sweet either inject debacle below each agrarian,alcohol,solidly,8.420241665339788,8.420241665339788
jabberwocky_194,"flax tennis encompass another possible latch downright , aside spite racket be boxed around nether pallid",corner,instructive,9.09929707318286,9.099073559547596
jabberwocky_195,"dreadnought estimate another urgent drake bud some disbelief astride neither paper , resist about female , comply",any,using,12.129574897057424,12.13744042328718
jabberwocky_196,"awake , some hectic muzak beside every massive broadside phosphorus moon during lightning gentle frustrate plus metabolism optimism tableau",socket,clawed,6.895682697747868,6.895682697747868
jabberwocky_197,"`` under neither viscoelastic multistage , embrace thorn patrol rise ramble this razor nab goddamit massage every balletomane , ''",list,awarding,9.92378025580389,9.923633258229083
jabberwocky_198,"hepatitis burn subsequent dangle after incise rather this compatriot above time , whereupon gallop that whoa reach",purple,subjected,7.2875606403097235,7.2875606403097235
jabberwocky_199,that cut out barracks past ani fringe versus desolate spin overheat lest remedy which malnourished random surface yet cosmopolitan hurricane for sloe among,moment,strong,10.116701972772454,10.11662117122102
jabberwocky_200,no repress yore click against shylock upon cash,snare,furlong,5.541263545158426,5.541263545158426
jabberwocky_201,"nor off we tear down rebut it thou , amaze badge out neither swoop , hallmark , but procedure fiddlesticks",that,him,14.004604132795285,14.026193598558288
jabberwocky_202,"avoid fur four , whatsoever lower that free bristle property despite every athlete butt perse TRUE twenty jitterbug transcript then facetious",laugh,strengthened,9.33591519488425,9.336267928573973
jabberwocky_203,ether reciprocal vacation neither turpentine ingratitude chutney slop verdant potassium then seven post that sterling thirty hulk damn,drug,peacefulness,9.313348122050412,9.312896960301275
jabberwocky_204,"that sheer adorn surgical delectation atop air mantle alongside pile , this",ramble,theologically,6.663132695990803,6.663132695990803
jabberwocky_205,"both network ashore cut equivocal , opposite dereliction cut plus interior doubt submissive river thrive contented bullshit tilled plus defeat adrift bang any",fluff,disbandings,6.042632833682381,6.042632833682381
jabberwocky_206,acacia bottom or convict locality villain petition telephone out sluggish silly image genii zest of dinner notion though,antigen,deceive,6.598509028614515,6.598509028614515
jabberwocky_207,compete after emerge once subsequent nominee watermelon or electrolysis via both furnish another single potent bulb,crisis,belonged,8.785539527561276,8.785539527561276
jabberwocky_208,"`` health heir impress wherewith till delay thwart during what crawl , '' ether",dazzle,excursion,6.720220155135295,6.720220155135295
jabberwocky_209,"mighty out intramural muse for drone integrate retreat piece up this gurgle , again from",direction,display,9.31928445896536,9.31874624581997
jabberwocky_210,"which binomial import on both pallet mimesis relish interest which lovelorn wealth down skiff , he erase aboard yore yiddish",marines,aroma,5.961005339623274,5.961005339623274
jabberwocky_211,"entourage pension bi another tomorrow type equal post thou counterpoint though identity , after swanky yet sonic yet quick next she admire thereabouts",we,at,13.182573795803313,13.170013844746942
jabberwocky_212,which rotor petered sued either about crash olive butt perplex each blob opposite gallant one conflict say,seek,undefined,9.772809228894012,9.773663564699929
jabberwocky_213,dishearten the kitty damn emancipate the noncommittal macabre letter no facilitate commemorate whosoever tow eave and unearth they fictitious down what aboard credit,museum,reservations,9.007856923358275,9.008346579384709
jabberwocky_214,`` either thou celebrate anticipate diddle flirt noon,god,establishing,10.146355296698069,10.145256567973505
jabberwocky_215,"ok if either school square pip assume he whirlwind tailback , that hatch",compose,net,8.83331693749932,8.834482608620677
jabberwocky_216,both combat nap cordon half pulse that stiff except who courtship column chew,lucid,sociably,5.713732805509369,5.713732805509369
jabberwocky_217,"which fundamental i dock , and out marital it glisten , this ski whosoever swap some twenty fluent echo , junk crouch mesh to drill beg",around,during,10.680125336095056,10.68138939896088
jabberwocky_218,bespectacled aisle post hereinafter open rampant tribute via gas valid knackwurst to,ditch,scrapes,7.067319848653476,7.067319848653476
jabberwocky_219,"minus both purchase care dichotomy refine pursuant which pacifist corn asteroid , i understand tabulate say bang a universe media coed purple",commune,hoist,5.998936561946683,5.998936561946683
jabberwocky_220,"surprise neither emperor lens somewhat farewell four world than intellect , shriek he spare embassy it salivate",tissue,vessel,7.991592282068092,7.991592282068092
jabberwocky_221,"`` the attack again ani hound lest benign buffoon compose , but mighty technical broad nod we dignify hardly entitle unless this soldier parasite , ''",cluster,steers,7.654443226470112,7.654443226470112
jabberwocky_222,"verbatim , same december except equate undersea invasion bong liberate welcome lyric down idyllic conflagration aboard",conservatory,anaemic,6.107022887742255,6.107022887742255
jabberwocky_223,"`` nether muster , gunk tongue since either flat compete pursuant parametric or smart some lolly after whosoever gingerly pat lemma ,",revenue,contemporaries,8.587465244401569,8.58783803098557
jabberwocky_224,camouflage save either canny sacks during foster wine sentence wax shovel each breather dear ladle nor committee kiloton another save yet inside no,gem,pebbles,6.366470447731438,6.366470447731438
jabberwocky_225,"one pump radio defray whereupon seven sedate arbiter , some commiserate insofar atop afresh yore chest",virgin,opt,7.692113339595466,7.692113339595466
jabberwocky_226,"heyday to alternative tell redondo woodruff relieve despite obelisk , both bashful peony byproduct second at this neuron",print,forgotten,9.449986995389407,9.450065682882071
jabberwocky_227,thud utter vacate ether nickname although she lewd sobriquet antecedent quite yore broadside catfish compile,lap,pies,7.3938782901077555,7.394493107219038
jabberwocky_228,"deliverance louse across warm behind up incur ani shiftless bi that hockey whereas craft , if fearsome ascertain both leapfrog ochre lacerate a scarce",cafeteria,heathenism,4.997212273764115,4.997212273764115
jabberwocky_229,ether ocelot learn a ruddy shunt tree manure classify across grumble klux coward nor woman erudite subtlety,coast,shout,8.767796255626598,8.769196271411001
jabberwocky_230,every breeze at another souffle melt tablespoon sentencing compare cartridge three temple below with against previous attend livelihood inside subsist walnut yet about,ranch,inertness,5.723585101952381,5.723585101952381
jabberwocky_231,"corral competent circumference solder astride any intern , forage counterattack decay he cannibal round pole at audition vague nubile hunch tennis sentinel , criticism",object,exchanges,9.341894811716484,9.341807134718488
jabberwocky_232,baptist salmon at both golf measles rock negative riddance within liver fiddlesticks poke erotic extreme while barrier see,female,majorities,9.21333588095598,9.213236175088207
jabberwocky_233,"toot inflict what arsenal though ani swim bisque minus valid filth , this border credit half chaffing irreconcilable slip plus",communist,metric,8.688285266258644,8.68777949199177
jabberwocky_234,who low fuss hundred ere who fail,destroy,interbreeding,8.764365720529808,8.764365720529808
jabberwocky_235,"vernacular mud than ani pandanus contest hallelujah pad to both tapestry it roast pronto before ether embankment , you crouch tell quick pan no",suspect,bids,8.696175846944678,8.696844519654313
jabberwocky_236,number and status register likely either sacrosanct tenuous auburn booby slight inside arena out,tanker,paralyzes,6.395261598115449,6.395261598115449
jabberwocky_237,income testimony staircase disassemble planar cupboard doctrine glance recommend serge morning cilia hydrogen than,civilian,spectacular,7.682482446534506,7.682943169878292
jabberwocky_238,"wherewith , hemisphere believe sir replace , thou cease classic , infra wee experience schedule",abbey,fantasised,7.611842399580417,7.612336837167746
jabberwocky_239,record sanction ooze knuckle nor scale man droop another,crisis,belonged,8.785539527561276,8.785539527561276
jabberwocky_240,"plus hold welcome combo , shantung regain across scout festive beyond neuromuscular sling but irresponsibility either approximate this astride",dash,harvests,7.467371066917559,7.467371066917559
jabberwocky_241,whosoever guzzle six bodice tame we airstrip below equal buckskin sir,melancholy,surreal,6.152732694704104,6.152732694704104
jabberwocky_242,"that afternoon transparency after defrost pork post some content nationality if the distress tootsie criminal , engage",deep,behinds,10.022469868767994,10.0241553122611
jabberwocky_243,"some defray ouzo whereupon ward infra delight wage , limbic kind , either maximum flute warrant beaver rust unless",among,whitish,10.199695674707344,10.199695674707344
jabberwocky_244,historiography parquet sprinkle year delay from which,hound,socialized,6.664409020350408,6.664409020350408
jabberwocky_245,`` worship refresh upright out no sensor yet pendulum fiesta flow out,exhaust,consumption,8.11102783819368,8.11102783819368
jabberwocky_246,"down , naivete phase beneath foil document left risk grateful hell commiserate squalid",latch,precursor,6.0112671744041615,6.0112671744041615
jabberwocky_247,"round quell zest , thrift pounding any hypothyroidism lease neither dais amidst",robin,swiftness,7.837159650001675,7.836764783264067
jabberwocky_248,yore circa southern cockatoo off wee underline curtail so restore once that cloture underworld refrain every succession grandfather unless a monster see than,bag,initiated,9.033125752550372,9.033125752550372
jabberwocky_249,"the freshman that motto demography , testament butt bunch , past this pamphlet , deck whimper",wrist,ambassadorial,7.273092595999522,7.273092595999522
jabberwocky_250,"any methyl loud ere gallant major inferno ,",visit,periodicity,10.301894476832386,10.301726615552552
jabberwocky_251,"stem whereas joy hello intercourse appropriated ahead altho neither specimen underneath tally insert haw anonymous ,",squire,idolisations,6.1779441140506,6.1779441140506
jabberwocky_252,"any second rhetoric skate sip tear overburden friar unto every practical lousy thug , interact it scribe against reputable triplet above what purge and",chassis,coveted,5.786897381366708,5.786897381366708
jabberwocky_253,"into omission gargle contemplate thou dinner four passage , it also stifle it promenade notwithstanding that damn harvest endosperm , but each portly beck past",plate,empties,8.846640813100485,8.847503625923641
jabberwocky_254,"which disloyal calm attack a ineffable damsel , yawn smear toot smooth , july , and experience joke with another admission",design,period,10.3014243942235,10.301726615552552
jabberwocky_255,we zip on pinch inside although boa dilate vitamin teach lop,we,at,13.182573795803313,13.170013844746942
jabberwocky_256,chuckle kingpin about which cove afoot retrograde handle rustle,test,todays,10.169384032915987,10.169039040099916
jabberwocky_257,album enlighten hush hypertrophied stamina nor which waste gab he retreat like,subsidiary,potatoes,7.822044008185619,7.821242083523558
jabberwocky_258,"it resemble ahead bite above goodbye whoosh mandate diary beck , octillion , derive steady fur either spiller half necessitate zounds both pirouette then one oversized",chip,disastrously,8.418697944667139,8.418918622147897
jabberwocky_259,"sweatshirt exhibit exhibit both alight infamy sonnet , every northern back biplane , neither no simplistic balustrade , one stir one west pocket out this graffiti",off,thingie,11.229766481246031,11.2270284649948
jabberwocky_260,some inside beneath we banish cheer half commission nubile up chief,amino,purification,6.6293632534374485,6.6293632534374485
jabberwocky_261,"under mimesis astride artful gauge incredible over apogee inception , yore next sandalwood poodle , brae altercation , yet idea hereafter write horizon dexterity date",deficiency,franchised,7.222566018822171,7.221835825288449
jabberwocky_262,"thick cathedral mop no aggression nurse green tornado ether power astride zero facade , disappear out omniscient fuel inside conjugate minus",bargain,eliminating,8.013012110368916,8.013012110368916
jabberwocky_263,"out hue cape so disease extinguish god retch albeit boundary sentinel or spats , some",slug,eject,6.054439346269371,6.054439346269371
jabberwocky_264,each espionage whip down official sortie of crumb restrain demythologize though hereditary,right,through,11.4472022423509,11.450539292534131
jabberwocky_265,"he diffuse recursive zion by well iconoclasm , inevitable shrapnel inside batten premise swine nor mean commune plus perfunctory alimony after",paradox,aligning,7.290974778142981,7.290974778142981
jabberwocky_266,"pleasant command voluble except venture out masquerade cadmium lot interface methuselah behind print , decrease crisp trench sir nether",grove,hamlets,6.925595197110468,6.925595197110468
jabberwocky_267,a thirty july yet ten wharf chalk mind each laughter that throng titter next yore cauliflower post rowdy unless which rickety,blitz,twines,5.83773044716594,5.83773044716594
jabberwocky_268,brandy pen either consign hereafter between some camel neither photogenic globulin grunt both niece so reform near each,taboo,leadenly,6.175867270105761,6.175867270105761
jabberwocky_269,cushion chromatogram pardon every immanent bear down it immoral,aroma,shovels,5.961005339623274,5.961005339623274
jabberwocky_270,which ashamed guru underneath one spike sole all solicit a thyroxine save that both boon adolescent prepare,theory,featured,9.76457025334946,9.764914902672189
jabberwocky_271,"infra ten , every centrifuge dissuade i finance depress delinquent nymphomaniac hygiene man deteriorate lo stadium off tinsel lest the tape",option,shipment,9.23092700558457,9.2308290384035
jabberwocky_272,among who accord whatsoever either jumble vertigo according a price welcome cost,tuberculosis,contentiousness,6.3080984415095305,6.3080984415095305
jabberwocky_273,herewith gratify this irresistible therapeutic anomaly scratch guy until consanguinity,waist,moldy,7.346655163176539,7.346010209913293
jabberwocky_274,out breakfast brush so balance ani sued success tenement though aborigine yet sonogram that eight of what cellar punish damn though,instrument,outputs,8.814181823188319,8.814924599721019
jabberwocky_275,"close filigree down she , neither underneath limit wee wring phonograph in",garden,rearranged,9.736724334658026,9.736665259189095
jabberwocky_276,voodoo portray shimmy many two conquer myrrh upon,read,worded,10.715328465053778,10.710744363386148
jabberwocky_277,ani odyssey raid under unless both,metaphysic,parroting,6.304448802421981,6.304448802421981
jabberwocky_278,we submit pronto low slight thou this,com,dribble,5.575949103146316,5.575949103146316
jabberwocky_279,"alongside four , each fleet assent melancholy double dilate there i eccentric peacock , whine drop four beyond neither ivory acre asunder , swing",crumb,mockery,5.877735781779639,5.877735781779639
jabberwocky_280,"another row gout either unbeknownst flank rate off that sanatorium longing chat a serpent after subscribe attic picket land , project i toss",ingenious,intersects,6.212606095751519,6.212606095751519
jabberwocky_281,clump liked out neither archangel till egotism amaze plan neither,channel,backgrounds,8.82864061741828,8.827468112520654
jabberwocky_282,"straightaway , quiet juju toss above billion pursuant this nowadays arboreal boron via coordinate infraction accumulate circulate trauma plus both",bounds,offset,7.140453043101158,7.141245122350491
jabberwocky_283,"streetcar start , language antibiotic on thyroxine aback drain this vitality capillary dust , nether pervasive heed meantime plod on",costume,retrospects,7.037905963447182,7.037027614686276
jabberwocky_284,"`` up that history through one dissension what dust even note whosoever axis , ''",inspire,piloting,8.466320861042481,8.466320861042481
jabberwocky_285,cami shadow darn subconscious subway spite whatsoever choppy instillation nor,council,talkin,10.603511037035506,10.60680781141641
jabberwocky_286,"either accordion smoke function what indivisible cup lest hardware glory palm , tunnel thirteen senses",thrift,glimmering,5.762051382780177,5.762051382780177
jabberwocky_287,"tall god substitute side rascal during aroma , the levity stricken every audible available",head,locally,10.819438226597178,10.8136193570947
jabberwocky_288,"acumen acknowledge no gibbet behind mount to idea , each period ether pick amidst no creche above upheaval he encounter cradle welcome deacon ,",gun,signals,8.780787468338929,8.780480107033297
jabberwocky_289,who psychology witness rival out ire on,motion,component,8.675222055641148,8.675222055641148
jabberwocky_290,screwball hangar pride push nether strychnine minus stereophonic vivo,crouch,amply,6.919683849847411,6.919683849847411
jabberwocky_291,petition restore would like that chin camouflage out but this dairy between i pity out compel,slip,maximum,8.765458531504226,8.764678074116606
jabberwocky_292,"bureau quickstep usual hark cardiac epiphany per wand , indemnity plus lottery underneath every excess hug tax along bi any",satan,graciousness,6.456769655572163,6.456769655572163
jabberwocky_293,every flotilla amend interred morning smooth ani,bear,worthiness,9.579072337028126,9.57851889529833
jabberwocky_294,"office prior stay scalar object ere that deck hesitate amidst shop bounds , forth radio salubrious barrel trade , a tide we",abuse,witnesses,8.602453035367061,8.602636673233706
jabberwocky_295,"knuckle , yore seven extra horrified that",royal,modernising,9.687071321971343,9.68694715235549
jabberwocky_296,"subsequent , that evolve interior either shear awhile thereof huckster a intake guide willy whatsoever",beard,cohering,7.254177846456518,7.254177846456518
jabberwocky_297,strut wax court fill bout militant as restitution nor like combat ketchup,only,come,11.913230616704766,11.902748877088436
jabberwocky_298,that sound pith via household whoosh initiate dislike thereby,swivel,unsawn,6.037870919922137,6.037870919922137
jabberwocky_299,bout glisten both jist elephantine tyranny minus the know infra failure or between providence,mellow,emerald,5.7899601708972535,5.7899601708972535
jabberwocky_300,"three drawback envy exemplify invent beside chic stockbroker why prowl , quadrillion cellar fur armadillo post ossify ebb cliff though six horizon save relevant",tuck,bureaucratic,7.388946097618437,7.389563953677635
jabberwocky_301,"during minimum sea trust hereby place nether rheumatic pip reek plus entail above every fast flash mettle , thou sin freehand wherefore pentecostal toward",guarantee,grand,8.723394022000136,8.723231274827508
jabberwocky_302,"out innuendo bit product gabble whoosh embody i theology , defer during plantain aboard comb of gyrocompass bondage yet blithe",fox,enclosures,7.991930519852477,7.992268643270745
jabberwocky_303,"fillip tamper hole myocardium among melon , guzzle limp , alongside keyboard such chancery visage infra against vale amid vagina eleven , two , elaborate one",again,possibly,10.960166117831292,10.96021825774006
jabberwocky_304,"within out after dainty gentian carrel , impulse up boss , either mandrel versus that sideline stubbed as you south gyp well aboard",nets,thereafter,7.270312886079025,7.271008538280992
jabberwocky_305,"so no anode pillage next whosoever what clutch betrothed dread whosoever carry good supra corrupt each drought ,",tomato,brakes,7.301822342137932,7.302496423727326
jabberwocky_306,"ajar fur nether plaid yet best papal supernatural , exodus cubed such rebound minus validate outrage whoa",pout,overheats,5.5053315359323625,5.5053315359323625
jabberwocky_307,"bout refractive apologia , rifle , plus proprietor dog , any carriage calumny curtail one elementary azalea hello assign before",lurch,muddles,6.363028103540465,6.363028103540465
jabberwocky_308,"one senator mischief tax flex out glance then avid yet stereophonic halfback past far balloon , above original embryo fiddlesticks tune beyond callous",scenario,entomb,6.858565034791365,6.858565034791365
jabberwocky_309,"as a diameter , villa imagine into thou coasted no fibrin upon a straightforward saucy , lure metro , adapt culminate",sap,emblematic,5.808142489980444,5.808142489980444
jabberwocky_310,"versa as boatel , straight consort farm apportion through every pine hexagon although pantry , they protest cool away ,",combine,coldish,9.50688307286016,9.506362568702963
jabberwocky_311,"vise infinitum , after closure , shied it kelp glory , dissect",grim,inapplicable,7.43307534889858,7.434257382133135
jabberwocky_312,"whether i make way bullshit influence , idle so every slipper via ani wacky yokel though spoof any prejudice within",purchase,unrepeatable,9.293669979563187,9.292565312231853
jabberwocky_313,"static messiah splinter move tournament five , octillion substratum thank three grail model according neither claw discern in each priority per accountant any exceed",bliss,retaliations,6.405228458030842,6.405228458030842
jabberwocky_314,any snook hand mistake which unabashed wide versus twenty,parrot,metaphysical,6.304448802421981,6.304448802421981
jabberwocky_315,buy patient presto censure heritage chatter both,revolt,salvation,7.01211529430638,7.01211529430638
jabberwocky_316,it congregate scathing altho mark to ballad swipe though that box without extraneous infra a instant,so,went,12.398926047233536,12.406311884291904
jabberwocky_317,wee soak by differential detract scene per they inception though propel answer aviation amidst who,marathon,reluctance,6.9782137426306985,6.9782137426306985
jabberwocky_318,"at she forsake shower that phrase plus liberate whereas any traitor , supplement ample lo employ you minus while among out bumblebee",thwart,continence,6.129050210060545,6.129050210060545
jabberwocky_319,she one subsidiary mask exceed outboard vivify why whosoever province,meantime,embark,7.236339342754344,7.236339342754344
jabberwocky_320,credit nest easy enlighten dear who refuse via despite both computer slide crunch since invalid,fern,syndicate,6.214608098422191,6.214608098422191
jabberwocky_321,"melancholy if damn pandanus exclaim respond quite plunder pillar nor sell plus hall socioeconomic bout debut , fraction long , rumpus , minus",orphan,blocs,6.573680166960646,6.573680166960646
jabberwocky_322,"both physicist but tepid pound albeit relevance , evolve , gingerly calorie , though",of,and,14.931492123574658,14.78155517995099
jabberwocky_323,"plus , the boogie hesitate rinse above greet about nether sadist , sort infra the innuendo beneath this",knuckle,cache,6.251903883165888,6.251903883165888
jabberwocky_324,whatsoever omit what cultivate reproduce flock either tuition vacuum out multipurpose centigrade aboard brevet mass unto one,chief,check,9.491979220880678,9.491979220880678
jabberwocky_325,"outing support this bayou toward a puke ignorance behind cemetery , aviator architect ,",incidence,dolls,7.484930283289661,7.484930283289661
jabberwocky_326,a kettle pale recompense hesitate armed that instead trump thou bug constituency without,great,actioning,11.176781174568776,11.1776904626589
jabberwocky_327,spectrophotometer over no bully riot notwithstanding that bazaar lemon above out lucid ease displeasure plus against another rapier cartridge plus,allergy,deformation,6.467698726104354,6.467698726104354
jabberwocky_328,"within alight i between siesta , who persist during frequent out squaw minus comment indeed paling thou",brute,regiments,7.474204806496124,7.474204806496124
jabberwocky_329,perish upon each dispute pain though dovetail he prudential play divestiture nylon mort recapitulate bi,disarray,illegibility,5.424950017481403,5.424950017481403
jabberwocky_330,"via bishop crescendo rub synergism oriented wee incantation some fleck among massive , ready clothes grave nether forbid apiece",it,his,14.029502763151994,14.026193598558288
jabberwocky_331,steer it crescent down stop according dogged spaghetti whole good well we crunch pinch a tub aboard pants alongside,mast,appliances,6.498282149476434,6.498282149476434
jabberwocky_332,"while that biographer pilot lobe , neither doom glimpse support parent than reply terminus , attach along crotchety decade spread bless",religion,summarised,8.537779825024625,8.537583881063972
jabberwocky_333,aflame frolic be that ablaze valid ionosphere spray a snow why a,portfolio,lacy,7.583756300707112,7.584264818389059
jabberwocky_334,"narcosis investigate fawn attention bogus average anecdote that this cud , sullen chlortetracycline , petting among he eidetic apology hail read , vitamin , neither",hit,primarily,9.446360661104071,9.44643963445061
jabberwocky_335,"weld blunt against heliocentric limelight rehearse utmost than one translucent purpose , deep which annual beneath vent auburn",propaganda,carolling,7.1372784372603855,7.1372784372603855
jabberwocky_336,"logarithm above ani sodium fan pulse blackmail dentist plus insulin cozen albeit stately flower swim , boatswain ,",canvass,assailed,6.218600119691729,6.218600119691729
jabberwocky_337,"rabble solicit via meet vacant lance pip video overrun contaminate nether villain down surface king , and bypass sapped",lock,expertly,8.948975607841776,8.948585921534317
jabberwocky_338,nirvana fail limpid caste boy protracted behind which myosin sister equivocal zounds every college because opalescent simplicity,tile,resumed,7.655390644826152,7.655390644826152
jabberwocky_339,right abed minus neither disrepute encourage near ani bravura thou rid topple inshore watch would while thou release,rookie,trenchant,4.330733340286331,4.330733340286331
jabberwocky_340,"nectar revere matrix even against two aid paragraph jai erupt you gentility , ruthenium proverb , steer ironed according",filter,twisting,8.161375023197486,8.161375023197486
jabberwocky_341,"flat , to compulsory , ani tallow stray calm aloft why despite through yet sigh indeed save no",suite,bounce,7.505492274737424,7.505492274737424
jabberwocky_342,herein the dead folk he credit bid without some,sinus,prisms,4.8283137373023015,4.8283137373023015
jabberwocky_343,"she crumble afloat bite who reason embody bang molest neither tribune out one river , broth",fair,qualities,9.863186255762605,9.864434825272427
jabberwocky_344,"yore reciprocate both brothel , wee bundle retaliate , underneath some papal capacitance",precise,justifying,8.942068693044225,8.942983665985647
jabberwocky_345,"out mask condition , minus thou grind overseas exonerate steady ani i , nether fiddle isolate to instead ether",chemistry,warrants,7.627057417018934,7.62657020629066
jabberwocky_346,this hibernate poring ether folksy spite but trace easel,flour,shahs,7.044905117129371,7.045776576879511
jabberwocky_347,"slow divorce whosoever chancel dormant prime kick , miss this bout between you whatsoever cleft defray near clause butt they it haul",opposite,sailer,8.698681067461614,8.698681067461614
jabberwocky_348,"suburbia abbey , notwithstanding you uranyl erudite ruin , offset zero poplar though cloak any beset quite nether",whiskey,psychiatric,7.604396348796338,7.604396348796338
jabberwocky_349,but disabuse whatsoever little envision minus reside wee evoke neither humpty panjandrum preach within he object,cubism,incarnation,6.0063531596017325,6.0063531596017325
jabberwocky_350,"nay save boisterous cleat sprue , you screen",deliver,unstuck,9.26738211234338,9.267098705794792
jabberwocky_351,gamble subsequent type lest both swim spite eight to what tacit chap rhyme,banquet,shrieked,6.35088571671474,6.35088571671474
jabberwocky_352,disadvantage distinct so according they cooperate cast kazoo complaint for they congenial tight bruise tubular,goal,unextended,9.324472306021097,9.322954516345318
jabberwocky_353,"meretricious two rudder wild , either elder fault stroke voluntary ten pimp behind nether imperative , annoy it",cans,aboard,6.854354502255021,6.854354502255021
jabberwocky_354,pity park across every suffrage unless this hefty tense hulk stream barbecue along ani,tilt,cementing,6.934397209928558,6.934397209928558
jabberwocky_355,some corporate xenia diffuse of the eclectic purse,support,really,10.751092508621763,10.746820419859958
jabberwocky_356,"out bedraggled sera jam two equivocal champagne whereas every prosaic average though shipshape umber , seize grant , attorney , infinitive ,",tribune,algebraic,5.863631175598097,5.863631175598097
jabberwocky_357,"this considerable pisces bloom that ecumenical laity above sheaf unto fur one register , hibachi to million thirteen omission like",signature,herbs,7.339537695407674,7.340186835320115
jabberwocky_358,"stay golly the distress ostentatious brief , glow either paradox despite another balloon knead another brandy or out grandeur accident any",name,unstudied,10.64713771526918,10.646329250119924
jabberwocky_359,"`` arteriosclerosis or scrub design seven in twenty whereupon both two shepherd donkey except out mastic out lower frequent enunciate comedy recipient , ''",train,industrialism,10.554040335463652,10.55354454316437
jabberwocky_360,"they convict soundly glossy hello sourdough they classify remember , team she briefed wilt , ''",praise,wanderer,7.928766321626695,7.928766321626695
jabberwocky_361,"after playwright , bivouac , combo , they merge inshore near both if no",revere,disillusioned,6.493753839851686,6.493753839851686
jabberwocky_362,"you furnish straight wonder cosmetic aboard any may it be dioxide , antipodes though leaded militant except both",tease,cabins,7.1785454837637,7.1785454837637
jabberwocky_363,"tenuous super blow perhaps minutely carry a jolly mosquito tinsel skirmish dear futile glare , nor derive sure confess out plot yet",spectra,congruously,5.883322388488279,5.883322388488279
jabberwocky_364,"remark no socal hop per eight consonant levy light patronage busted foam half suck , calf , or",can,ifs,12.480023373095657,12.44468789054477
jabberwocky_365,"honeysuckle zion , madonna chief , event toss , gear trumpet , review folly , bet python , plus",rather,leveller,10.640914741787618,10.64420987370896
jabberwocky_366,"supplant stadium TRUE boulder before terminal or legion falcon rid that undercover since out caricature , fur stanch barbarian there neither misfortune",turbine,capsule,5.991464547107982,5.991464547107982
jabberwocky_367,ani rancho dollar puerile retaliate out nectar leash one volunteer wee hooray record it gallbladder camaraderie and conceal whatsoever see engage that so,knob,intellects,6.104793232414985,6.104793232414985
jabberwocky_368,"below you lunge aromatic want thirteen bear , that form alien psyche aboard that humanitarian expedient stove one lay wrong",feather,knotting,7.422373700986824,7.422373700986824
jabberwocky_369,"that zeal , another port person duffel , experiment valiant dragon closet plus equivalent lament , neglect out drug nun stench in comely",aim,rights,9.637697426500443,9.637697426500443
jabberwocky_370,either infidel pitch narrow infant that thou fair latex and glance,concerto,choreographer,6.361302477572996,6.361302477572996
jabberwocky_371,either intemperance target cliche cement either falter neither awry,too,endings,11.116856078502426,11.117910562756885
jabberwocky_372,bogey pulpit salivate eight by out disloyal catastrophe at,bonfire,foal,5.988961416889864,5.988961416889864
jabberwocky_373,that subordinate thwart recluse as no disposition toll income half compromise consanguineous greed post porcelain notwithstanding bestow i truce unless,slot,levies,7.352441100243583,7.352441100243583
jabberwocky_374,"forethought think inflate each polish , nope no",subsidiary,potatoes,7.822044008185619,7.821242083523558
jabberwocky_375,"ether expense sustain improvise crowd through stave behind yore restore hoist merchant costume , lasso clerical flatus versus the laurel plus herpetology infra",pan,sainthoods,7.884952945759814,7.884199933676039
jabberwocky_376,"apparatus scale ethnic goddamit tooth , edgy to nostalgia plus ok many refresh against whatsoever",behalf,uniform,8.30325712085294,8.3030093814735
jabberwocky_377,"a anguish bathe neither osmium once yore microorganism on chieftain trot till , some remorse sleep out hatred overpopulated nor transact when a",trigger,overnight,7.562161631225652,7.562161631225652
jabberwocky_378,"the sound best adrift one slights whereupon fusty phony , exert ani mock in shoulder clever",inversion,exacted,5.886104031450156,5.886104031450156
jabberwocky_379,"compact crumb attempt abysmal noble aviation helicopter , counterpoint or",gaze,moreover,8.34687925374656,8.34972083747249
jabberwocky_380,"across lamp , out horrified another ascent plus materiel though lousy physician within",fox,enclosures,7.991930519852477,7.992268643270745
jabberwocky_381,"to out glottal ruckus , manikin insofar complete five conjecture soles enjoy of universe suitor bestial aghast automaton , comprehend overboard bi fleeting",moulding,joggers,6.75110146893676,6.75110146893676
jabberwocky_382,another neurosis simmer like whatsoever trite,discrepancy,messenger,6.52649485957079,6.52649485957079
jabberwocky_383,"opposite tabernacle , mass joiner yet majestic blend berth might kindly unless like brave or devout nylon whereas atrophy , which spic usual mollify along",limousine,disorient,5.659482215759621,5.659482215759621
jabberwocky_384,"either multiple power with that the faction bout querulous candy , either versa perpetuate beyond",joint,recovering,9.134430777875831,9.134430777875831
jabberwocky_385,"almighty redeem what extract behind eleven nut , no monument dizzy end plan",pursuit,addicting,7.571473648851271,7.57353126274595
jabberwocky_386,"yore gantry reign perimeter whistle , single watermelon , though",protein,voluntary,8.39660622842712,8.397508348470257
