List,lemma,log_lemma_freq,POS
5k,posture,6.673297967767654,['NOUN']
5k,potent,6.926577033222725,['ADJ']
5k,pounding,6.559615237493242,"['VERB', 'NOUN']"
5k,pragmatic,6.954638864880987,['ADJ']
5k,precaution,6.920671504248683,['NOUN']
5k,precipitate,6.796823718274855,['NOUN']
5k,premature,6.9782137426306985,['ADJ']
5k,preside,6.694562058521095,['VERB']
5k,probation,6.716594773520978,['NOUN']
5k,procession,6.767343125265392,['NOUN']
5k,prone,6.825460036255307,"['ADJ', 'ADV']"
5k,propel,6.654152520183219,['VERB']
5k,prophet,6.517671272912275,['NOUN']
5k,proprietor,7.383368146992383,['NOUN']
5k,prose,6.784457062637643,['NOUN']
5k,prototype,6.782192056006791,['NOUN']
5k,proximity,6.496774990185863,['NOUN']
5k,prudent,6.7226297948554485,['ADJ']
5k,publicize,6.813444599510896,UNK
5k,puff,6.910750787961936,['VERB']
5k,purse,6.70073110954781,['NOUN']
5k,putt,6.584791392385716,"['NOUN', 'VERB']"
5k,pyramid,6.593044534142437,"['NOUN', 'VERB']"
5k,qualitative,6.633318433280377,['ADJ']
5k,quantify,6.833031732786201,UNK
5k,quantum,6.756932389247553,['NOUN']
5k,quarrel,6.964135612418245,"['NOUN', 'VERB']"
5k,quarry,7.295735072749282,['NOUN']
5k,query,7.489970898834801,['NOUN']
5k,quest,6.829793737512425,['NOUN']
5k,radar,6.588926477533519,['NOUN']
5k,radioactive,6.984716320118266,['ADJ']
5k,rag,6.837332814685591,['NOUN']
5k,rainbow,6.974478911025045,['NOUN']
5k,rake,6.520621127558696,"['NOUN', 'VERB']"
5k,ramp,6.403574197934815,['NOUN']
5k,ranch,5.723585101952381,['NOUN']
5k,ratify,6.947937068614969,['VERB']
5k,ration,6.872128101338986,['NOUN']
5k,rationale,6.371611847231857,['NOUN']
5k,ray,8.270013062273787,['NOUN']
5k,recite,6.879355804460439,['VERB']
5k,reckless,6.794586580876499,['ADJ']
5k,reclaim,6.628041376179533,['VERB']
5k,recollect,6.706862336602747,['VERB']
5k,rectangle,6.889591308354466,['NOUN']
5k,redundant,8.005033344637111,['ADJ']
5k,reef,6.680854678790215,['NOUN']
5k,reel,6.664409020350408,['NOUN']
5k,referee,7.430707082545968,['NOUN']
5k,referendum,7.342779189331845,['NOUN']
5k,regiment,7.474204806496124,['NOUN']
5k,rein,6.650279048587422,['NOUN']
5k,relay,6.617402977974478,['NOUN']
5k,relentless,6.447305862541213,['ADJ']
5k,relish,6.637258031284457,"['NOUN', 'VERB']"
5k,reluctance,6.9782137426306985,['NOUN']
5k,remainder,7.459338895220296,['NOUN']
5k,reminisce,6.912742820493176,UNK
5k,renaissance,7.064759027791802,['NOUN']
5k,renovate,6.421622267806518,UNK
5k,renown,6.661854740545311,['NOUN']
5k,replicate,6.553933404025811,UNK
5k,reproductive,6.565264970035361,['ADJ']
5k,requisite,6.68586094706836,UNK
5k,reservoir,6.9985096422506015,['NOUN']
5k,resurrect,6.576469569048224,UNK
5k,retaliate,6.405228458030842,['VERB']
5k,retention,6.769641976852503,['NOUN']
5k,retrospect,7.037027614686276,['NOUN']
5k,reunion,6.406879986069314,['NOUN']
5k,revenge,6.956545443151569,['NOUN']
5k,revere,6.493753839851686,['NOUN']
5k,revolt,7.01211529430638,['NOUN']
5k,revolve,6.511745329644728,['VERB']
5k,ribbon,6.942156705699469,['NOUN']
5k,rig,7.095893221097532,"['NOUN', 'VERB']"
5k,rim,6.805722553416985,['NOUN']
5k,rinse,6.415096959171596,"['NOUN', 'VERB']"
5k,ripe,6.902742737158593,['ADJ']
5k,ripple,6.548219102762372,"['NOUN', 'VERB']"
5k,rite,6.51025834052315,['NOUN']
5k,roam,6.338594078203183,['VERB']
5k,robe,6.697034247666484,['NOUN']
5k,robust,6.697034247666484,UNK
5k,rove,7.809135398120538,['VERB']
5k,rumble,6.48768401848461,['NOUN']
5k,runway,6.380122536899765,['NOUN']
5k,rust,6.961296045910167,"['NOUN', 'VERB']"
5k,ruthless,6.883462586413092,['ADJ']
5k,sacks,6.045005314036012,['NOUN']
5k,saddle,7.064759027791802,"['NOUN', 'VERB']"
5k,salon,6.745236349484363,['NOUN']
5k,salute,6.4692503167957724,"['NOUN', 'VERB']"
5k,salvation,7.01211529430638,['NOUN']
5k,sanctuary,6.706862336602747,['NOUN']
5k,saturate,6.765038976780541,UNK
5k,scarf,6.563855526532128,['NOUN']
5k,scoop,6.591673732008658,"['NOUN', 'VERB']"
5k,scripture,6.639875833826536,['NOUN']
5k,scrub,6.881411303642535,"['VERB', 'NOUN', 'ADJ']"
5k,seam,6.811244378601294,['NOUN']
5k,seasoning,6.274762021241939,['NOUN']
5k,sediment,7.318539548567902,['NOUN']
5k,seduce,6.467698726104354,UNK
5k,segregate,6.612041034833092,['VERB']
5k,semantic,7.564757012905729,['ADJ']
5k,sensor,6.016157159698354,['NOUN']
5k,serial,7.208600337960199,"['NOUN', 'ADJ']"
5k,sermon,6.513230110912307,['NOUN']
5k,serum,7.2875606403097235,['NOUN']
5k,sever,6.747586526829315,['VERB']
5k,sewage,6.664409020350408,['NOUN']
5k,shark,6.368187186350492,UNK
5k,shepherd,7.326465613840322,"['NOUN', 'VERB']"
5k,shorts,6.71295620067707,['NOUN']
5k,shred,6.246106765481563,"['VERB', 'NOUN']"
5k,shrimp,6.008813185442595,['NOUN']
5k,shrine,6.965080345601407,['NOUN']
5k,shrub,6.863803391452954,['NOUN']
5k,shudder,6.894670039433482,['VERB']
5k,shuffle,6.746412128573375,"['NOUN', 'VERB']"
5k,shuttle,6.3080984415095305,UNK
5k,sibling,6.126869184114185,['NOUN']
5k,siege,6.815639990074331,['NOUN']
5k,signify,7.114769448366463,['VERB']
5k,silicon,6.678342114654332,['NOUN']
5k,simmer,6.137727054086234,['VERB']
5k,simplicity,6.8501261661455,['NOUN']
5k,singular,7.029087564149662,['ADJ']
5k,skate,6.470799503782602,['VERB']
5k,skeleton,6.811244378601294,['NOUN']
5k,slab,6.777646593635117,['NOUN']
5k,slack,6.568077911411976,"['ADJ', 'NOUN']"
5k,slash,6.786716950605081,['VERB']
5k,slate,6.898714534329988,['NOUN']
5k,slaughter,6.785587645007929,['NOUN']
5k,slender,6.674561391814426,['ADJ']
5k,slick,6.343880434126331,"['ADJ', 'NOUN']"
5k,slogan,6.694562058521095,['NOUN']
5k,smack,6.740519359606223,['VERB']
5k,smear,6.542471960506805,['NOUN']
5k,smuggle,6.790097235513905,['VERB']
5k,snack,6.633318433280377,['NOUN']
5k,sneak,6.529418838262226,"['NOUN', 'VERB']"
5k,sniff,7.1846291527173145,['VERB']
5k,sob,6.84587987526405,UNK
5k,sober,6.83087423464618,"['ADJ', 'NOUN']"
5k,socialise,6.664409020350408,UNK
5k,socialism,7.409136443920128,['NOUN']
5k,socket,6.895682697747868,['NOUN']
5k,sofa,6.974478911025045,['NOUN']
5k,solemn,6.744059186311348,['ADJ']
5k,solicitor,8.67214355141406,['NOUN']
5k,solidarity,7.04141166379481,['NOUN']
5k,solitary,6.725033642166843,"['ADJ', 'NOUN']"
5k,soothe,6.75343791859778,['VERB']
5k,sorrow,6.656726524178391,['NOUN']
5k,sour,6.883462586413092,"['ADJ', 'VERB']"
5k,sow,6.97914527506881,['VERB']
5k,spa,6.335054251498059,['NOUN']
5k,spawn,6.492239835020471,UNK
5k,spear,6.508769136971682,"['NOUN', 'VERB']"
5k,spectator,7.0587581525186645,['NOUN']
5k,spider,6.988413181999592,['NOUN']
5k,spiral,6.964135612418245,"['NOUN', 'VERB']"
5k,spite,8.03268487596762,"['NOUN', 'ADP']"
5k,splendid,7.5126175446745105,['ADJ']
5k,sprawl,6.3835066348840055,"['VERB', 'NOUN']"
5k,sprinkle,6.71174039505618,"['VERB', 'NOUN']"
5k,sprint,6.703188113240863,UNK
5k,sprout,6.3080984415095305,['VERB']
5k,squash,6.84587987526405,['NOUN']
5k,squat,6.970730078143525,"['NOUN', 'ADJ', 'VERB']"
5k,staircase,6.9363427358340495,['NOUN']
5k,stalk,6.901737206656574,UNK
5k,stark,6.921658184151129,"['NOUN', 'ADJ', 'ADV']"
5k,static,7.122866658599083,"['ADJ', 'NOUN']"
5k,stepmother,6.483107351457199,['NOUN']
5k,stereo,6.439350371100098,"['NOUN', 'ADJ']"
5k,sterile,6.769641976852503,['ADJ']
5k,sterling,7.473069088032197,"['NOUN', 'ADJ']"
5k,steward,7.40184157874383,['NOUN']
5k,sticky,6.831953565565855,['ADJ']
5k,stink,6.546785410760524,"['NOUN', 'VERB']"
5k,stocking,7.01301578963963,['VERB']
5k,stool,7.022868086082641,['NOUN']
5k,stove,6.650279048587422,['NOUN']
5k,stray,6.807934943699926,"['ADJ', 'VERB', 'NOUN']"
5k,strive,6.946975992135418,['VERB']
5k,stubborn,6.52795791762255,['ADJ']
5k,stud,6.763884908562435,['NOUN']
5k,stump,6.539585955617669,['NOUN']
5k,submarine,7.149131598557407,"['NOUN', 'ADJ']"
5k,submission,7.347943823148687,['NOUN']
5k,substantive,6.876264611890766,['ADJ']
5k,sulphur,6.921658184151129,['NOUN']
5k,superficial,7.02197642307216,['ADJ']
5k,superintendent,7.077498053569231,['NOUN']
5k,surf,6.675823221634848,['NOUN']
5k,surgical,6.774223886357614,['ADJ']
5k,surveillance,6.650279048587422,['NOUN']
5k,susceptible,6.81783057145415,['ADJ']
5k,swamp,6.726233402358747,['NOUN']
5k,swap,7.0707241072602764,['VERB']
5k,sway,6.96979066990159,"['NOUN', 'VERB']"
5k,sweater,6.595780513961311,['NOUN']
5k,swirl,6.489204931325317,['NOUN']
5k,symmetry,7.365180126021013,['NOUN']
5k,symphony,6.975413927455952,['NOUN']
5k,synthetic,6.698268054115413,['ADJ']
5k,tablet,7.147559271189454,['NOUN']
5k,tabloid,6.456769655572163,UNK
5k,tack,6.731018100482083,['NOUN']
5k,tailor,7.199678345691172,['NOUN']
5k,tame,6.533788837933344,"['ADJ', 'VERB']"
5k,tan,7.039660349862076,"['ADJ', 'NOUN', 'VERB']"
5k,tangible,6.729824070489475,['ADJ']
5k,tariff,7.170119543449628,['NOUN']
5k,technician,6.703188113240863,['NOUN']
5k,tee,7.10002716662926,['NOUN']
5k,teen,6.2878585601617845,['NOUN']
5k,telegraph,7.131698510466912,"['NOUN', 'VERB']"
5k,temper,7.221835825288449,['NOUN']
5k,temperament,6.682108597449809,['NOUN']
5k,temporal,6.542471960506805,['ADJ']
5k,tentative,6.821107472256465,['ADJ']
5k,tenure,6.590301048196686,['NOUN']
5k,terrain,6.442540166468199,['NOUN']
5k,terrific,6.511745329644728,['ADJ']
5k,testify,6.309918278226516,['VERB']
5k,theological,6.663132695990803,['ADJ']
5k,therapeutic,6.594413459749778,['ADJ']
5k,thereafter,7.271008538280992,['ADV']
5k,thermal,6.678342114654332,['ADJ']
5k,throne,7.170888478512505,['NOUN']
5k,thump,6.675823221634848,"['NOUN', 'VERB']"
5k,tidy,7.638679823876112,['ADJ']
5k,toddle,6.470799503782602,UNK
5k,token,7.10085190894405,"['ADJ', 'NOUN']"
5k,tolerance,6.670766320845874,['NOUN']
5k,tolerant,6.846943139585379,['ADJ']
5k,toll,6.932447891572509,"['NOUN', 'VERB']"
5k,tomb,6.858565034791365,['NOUN']
5k,torch,7.017506142941256,['NOUN']
5k,torment,6.61338421837956,['NOUN']
5k,tow,6.729824070489475,['NOUN']
5k,tract,6.816735880594968,['NOUN']
5k,tractor,6.612041034833092,['NOUN']
5k,trailer,6.492239835020471,['NOUN']
5k,tranquil,6.816735880594968,['ADJ']
5k,transcend,6.771935555839602,['VERB']
5k,transit,6.814542897259958,['NOUN']
5k,transparent,6.672032945461067,['ADJ']
5k,tread,7.026426808699636,"['NOUN', 'VERB']"
5k,trench,6.828712071641684,['NOUN']
5k,trickle,6.535241271013659,['NOUN']
5k,trio,6.650279048587422,['NOUN']
5k,triple,6.872128101338986,"['NOUN', 'ADJ']"
5k,trivial,6.97354301952014,['ADJ']
5k,trot,6.767343125265392,"['NOUN', 'VERB']"
5k,trout,6.651571873589727,['NOUN']
5k,trumpet,6.543911845564792,"['NOUN', 'VERB']"
5k,tub,6.280395838960195,['NOUN']
5k,turbulence,6.86171134048073,['NOUN']
5k,turf,6.4692503167957724,['NOUN']
5k,turtle,6.150602768446279,['NOUN']
5k,twitch,6.566672429803241,['NOUN']
5k,typed,7.283448228756631,['VERB']
5k,ulcer,7.824845691026856,['NOUN']
5k,umbrella,6.825460036255307,['NOUN']
5k,unanimous,6.877296071497429,['ADJ']
5k,underestimate,6.766191714660351,['VERB']
5k,undergraduate,6.825460036255307,"['ADJ', 'NOUN']"
5k,underline,7.194436851100335,['VERB']
5k,uphold,7.051855622955894,['VERB']
5k,upright,7.151485463904735,"['NOUN', 'ADV', 'ADJ']"
5k,urine,7.143617602704121,['NOUN']
5k,usage,7.1770187659099,['NOUN']
5k,usher,6.448889394146858,"['VERB', 'NOUN']"
5k,utterly,7.151485463904735,['ADV']
5k,vacant,6.735780014242327,['ADJ']
5k,vacation,5.983936280687191,"['NOUN', 'VERB']"
5k,vaccine,6.324358962381311,['NOUN']
5k,vacuum,6.959398512133975,['NOUN']
5k,valve,7.237778191923443,['NOUN']
5k,vase,6.704414354964107,['NOUN']
5k,vegetarian,6.496774990185863,['NOUN']
5k,vegetation,6.945051063725834,['NOUN']
5k,velocity,6.983789965258135,['NOUN']
5k,velvet,6.921658184151129,['NOUN']
5k,vent,6.492239835020471,"['NOUN', 'VERB']"
5k,ventilate,6.93828448401696,UNK
5k,verb,7.258412150595307,['NOUN']
5k,verge,6.762729506931879,['NOUN']
5k,versatile,6.646390514847729,['ADJ']
5k,vest,7.123672785204607,"['NOUN', 'VERB']"
5k,veto,6.617402977974478,"['NOUN', 'VERB']"
5k,vicious,6.943122422819428,['ADJ']
5k,vigil,6.51025834052315,['NOUN']
5k,vine,6.860663671448287,['NOUN']
5k,vinegar,6.084499413075172,['NOUN']
5k,vintage,6.645090969505644,['NOUN']
5k,violin,6.728628613084702,['NOUN']
5k,visa,6.413458957167357,['NOUN']
5k,vocabulary,7.146772179452637,['NOUN']
5k,void,6.97166860472579,"['NOUN', 'ADJ']"
5k,volatile,6.9167150203536085,['ADJ']
5k,volt,7.355641102974253,UNK
5k,voucher,6.7912214627261855,UNK
5k,vow,6.8690144506657065,['NOUN']
5k,voyage,6.863803391452954,"['NOUN', 'X']"
5k,wail,6.459904454377535,['NOUN']
5k,wallet,6.507277712385012,['NOUN']
5k,wardrobe,6.984716320118266,['NOUN']
5k,warfare,6.647688373563329,['NOUN']
5k,wary,7.138866999945524,['ADJ']
5k,wedge,6.761572768804055,['NOUN']
5k,wee,7.368339686311381,"['NOUN', 'ADJ', 'PRON']"
5k,weld,6.541029999189903,"['NOUN', 'VERB']"
5k,whatsoever,6.8501261661455,"['ADV', 'PRON']"
5k,wheat,6.948897222313312,['NOUN']
5k,whereby,7.5652752818989315,['ADV']
5k,whisk,6.150602768446279,UNK
5k,wholesale,6.918695219020472,['ADJ']
5k,wilderness,6.551080335043404,['NOUN']
5k,winding,7.25063551189868,['VERB']
5k,wink,6.424869023905388,"['NOUN', 'VERB']"
5k,wireless,6.249975242259483,UNK
5k,witch,6.912742820493176,['NOUN']
5k,withhold,6.777646593635117,['VERB']
5k,wizard,6.278521424165844,['NOUN']
5k,worthwhile,7.283448228756631,['ADJ']
5k,wrestle,6.628041376179533,['VERB']
5k,wrinkle,6.472346294500901,['NOUN']
5k,yacht,7.387090235656757,['NOUN']
5k,zip,6.767343125265392,['VERB']
5k,zoo,6.786716950605081,['NOUN']
6k,abduct,6.220590170099739,UNK
6k,abide,6.48768401848461,['VERB']
6k,abolition,7.24422751560335,['NOUN']
6k,abound,6.173786103901937,['VERB']
6k,acclaim,6.467698726104354,['NOUN']
6k,accord,8.326032685955079,"['NOUN', 'VERB']"
6k,accredit,6.313548046277095,UNK
6k,accrue,6.682108597449809,UNK
6k,acquit,6.363028103540465,UNK
6k,adequacy,6.79346613258001,['NOUN']
6k,adjective,6.9957661563048505,['NOUN']
6k,adjoin,6.70073110954781,UNK
6k,admiral,6.866933284461882,UNK
6k,adorn,6.324358962381311,['VERB']
6k,advent,6.680854678790215,['NOUN']
6k,adversary,6.1779441140506,['NOUN']
6k,aerobics,6.338594078203183,UNK
6k,aerospace,6.660575149839686,['NOUN']
6k,affinity,6.79346613258001,['NOUN']
6k,afflict,6.309918278226516,UNK
6k,affluent,5.986452005284438,['ADJ']
6k,akin,6.018593214496234,['ADJ']
6k,al,8.85609105525229,"['NOUN', 'X']"
6k,alas,6.440946540632921,['PRT']
6k,ale,6.693323668269949,['NOUN']
6k,algae,6.580639137284949,['NOUN']
6k,alleviate,6.416732282512326,['VERB']
6k,allot,6.726233402358747,['VERB']
6k,almond,6.396929655216146,['NOUN']
6k,alphabet,6.56244409369372,['NOUN']
6k,alps,6.88653164253051,['NOUN']
6k,amber,6.255750041753367,['ADJ']
6k,ambivalent,6.282266746896006,['ADJ']
6k,ambush,6.135564891081739,"['NOUN', 'VERB']"
6k,amenity,6.668228248417403,UNK
6k,analogous,6.285998094508865,['ADJ']
6k,anarchy,6.418364935936212,['NOUN']
6k,annex,6.595780513961311,['VERB']
6k,antiquity,6.3835066348840055,['NOUN']
6k,apartheid,6.248042874508429,"['NOUN', 'X']"
6k,ape,6.318968113746434,['NOUN']
6k,apostle,6.336825731146441,['NOUN']
6k,apron,6.302618975744905,['NOUN']
6k,aquatic,6.12029741895095,UNK
6k,aristocrat,6.731018100482083,UNK
6k,armchair,6.804614520062624,['NOUN']
6k,aroma,5.961005339623274,['NOUN']
6k,arthritis,6.331501849893691,['NOUN']
6k,artisan,6.021023349349527,['NOUN']
6k,ascent,6.375024819828097,['NOUN']
6k,ascertain,6.888572459565364,['VERB']
6k,ascribe,6.391917113392602,['VERB']
6k,ashore,6.455198563340122,['ADV']
6k,assail,6.218600119691729,['VERB']
6k,assorted,6.274762021241939,['VERB']
6k,asymmetry,6.251903883165888,['NOUN']
6k,attentive,6.021023349349527,['ADJ']
6k,attic,6.452048954437226,"['NOUN', 'ADJ']"
6k,audition,6.0473721790462776,"['NOUN', 'VERB']"
6k,augment,6.480044561926653,['VERB']
6k,aura,6.008813185442595,['NOUN']
6k,austere,6.639875833826536,['ADJ']
6k,authoritative,6.520621127558696,['ADJ']
6k,avert,6.311734809152915,['VERB']
6k,awesome,5.953243334287785,['ADJ']
6k,babe,5.771441123130016,['NOUN']
6k,bachelor,6.263398262591624,['NOUN']
6k,baffle,6.343880434126331,['VERB']
6k,bandage,6.356107660695892,['NOUN']
6k,banish,6.385194398997726,['VERB']
6k,banquet,6.35088571671474,['NOUN']
6k,barb,6.248042874508429,UNK
6k,barbecue,6.1224928095143865,"['NOUN', 'VERB']"
6k,barge,6.317164686747284,"['NOUN', 'VERB']"
6k,barracks,6.442540166468199,['NOUN']
6k,barren,6.089044875446846,['ADJ']
6k,bash,6.3473892096560105,UNK
6k,beckon,6.161207321695077,['VERB']
6k,beetle,6.349138991379798,UNK
6k,beforehand,6.502790045915623,['ADV']
6k,behold,6.003887067106539,['VERB']
6k,bellow,6.363028103540465,['NOUN']
6k,benevolent,6.18826412308259,['ADJ']
6k,benign,6.274762021241939,['ADJ']
6k,berry,6.720220155135295,['NOUN']
6k,beware,6.326149473155099,['VERB']
6k,bibliography,6.7226297948554485,['NOUN']
6k,binary,6.838405200847344,UNK
6k,biopsy,6.898714534329988,['NOUN']
6k,bladder,6.977281341630747,UNK
6k,bland,6.63200177739563,['ADJ']
6k,blatant,6.289715570908998,['ADJ']
6k,bleach,6.483107351457199,UNK
6k,bliss,6.405228458030842,['NOUN']
6k,blister,6.056784013228625,"['NOUN', 'VERB']"
6k,bloc,6.573680166960646,['NOUN']
6k,blot,6.635946555686647,"['NOUN', 'VERB']"
6k,blueprint,6.037870919922137,['NOUN']
6k,bluff,6.025865973825314,"['NOUN', 'ADJ']"
6k,bobbed,6.063785208687608,['VERB']
6k,bog,6.672032945461067,['VERB']
6k,bolster,6.056784013228625,"['VERB', 'NOUN']"
6k,bombard,6.416732282512326,UNK
6k,booth,6.668228248417403,['NOUN']
6k,borough,7.781973234434385,['NOUN']
6k,boulder,6.311734809152915,['NOUN']
6k,braid,5.783825182329737,UNK
6k,brandy,6.78897174299217,['NOUN']
6k,brassiere,6.251903883165888,['NOUN']
6k,breadth,6.466144724237619,['NOUN']
6k,briefcase,5.916202062607435,['NOUN']
6k,brim,6.113682179832232,['NOUN']
6k,brink,6.118097198041348,['NOUN']
6k,bristle,6.124683390894205,"['NOUN', 'VERB']"
6k,brood,6.635946555686647,['NOUN']
6k,brownie,6.51025834052315,UNK
6k,browse,6.244166900663736,UNK
6k,buddy,5.846438775057725,['NOUN']
6k,buffet,6.434546518787453,"['NOUN', 'VERB']"
6k,bum,6.376726947898627,"['NOUN', 'VERB', 'ADJ']"
6k,bun,6.111467339502679,['NOUN']
6k,bungalow,6.594413459749778,['NOUN']
6k,bunker,6.066108090103747,['NOUN']
6k,bunny,6.077642243349034,['NOUN']
6k,buoy,6.582025138892826,UNK
6k,burrow,6.947937068614969,"['NOUN', 'VERB']"
6k,bustle,6.459904454377535,['NOUN']
6k,cabbage,6.184148890937483,['NOUN']
6k,cadet,6.023447592961033,['NOUN']
6k,calcium,7.179307969504034,['NOUN']
6k,camel,6.274762021241939,['NOUN']
6k,canon,7.064759027791802,['NOUN']
6k,canopy,6.423246963533519,['NOUN']
6k,capitalise,6.492239835020471,UNK
6k,capsule,5.991464547107982,['NOUN']
6k,caption,6.100318952020064,UNK
6k,caravan,7.174724309836376,['NOUN']
6k,cardiac,6.07993319509559,['ADJ']
6k,caress,6.429719478039138,['VERB']
6k,carnival,5.905361848054571,['NOUN']
6k,carol,7.1372784372603855,['NOUN']
6k,carpenter,6.56244409369372,['NOUN']
6k,cartel,6.054439346269371,UNK
6k,cartridge,6.194405391104672,['NOUN']
6k,cascade,6.2766434893416445,['VERB']
6k,casino,5.666426688112432,['NOUN']
6k,catalyst,6.2766434893416445,['NOUN']
6k,cavalry,6.293419278846481,['NOUN']
6k,cavern,5.942799375126701,['NOUN']
6k,cavity,6.304448802421981,['NOUN']
6k,chaired,6.715383386334681,UNK
6k,chaotic,6.184148890937483,['ADJ']
6k,chaplain,6.406879986069314,['NOUN']
6k,charcoal,6.313548046277095,['NOUN']
6k,charisma,6.289715570908998,['NOUN']
6k,cherish,6.2422232654551655,['VERB']
6k,chess,6.473890696352274,['NOUN']
6k,chestnut,6.405228458030842,['NOUN']
6k,chilli,5.648974238161206,UNK
6k,chimpanzee,6.315358001522335,UNK
6k,chore,5.993961427306569,['NOUN']
6k,choreograph,6.361302477572996,UNK
6k,chromosome,6.873163834212518,UNK
6k,chronology,6.60934924316738,['NOUN']
6k,churn,6.29156913955832,UNK
6k,clatter,6.317164686747284,"['VERB', 'NOUN']"
6k,cleave,6.489204931325317,UNK
6k,clerical,6.879355804460439,['ADJ']
6k,climax,6.742880635791903,"['NOUN', 'VERB']"
6k,clinch,6.3818160174060985,['VERB']
6k,clog,6.111467339502679,['VERB']
6k,closet,5.641907070938114,['NOUN']
6k,clove,5.733341276897746,['NOUN']
6k,clump,6.297109319933935,['NOUN']
6k,clumsy,6.490723534502507,['ADJ']
6k,clutter,6.063785208687608,UNK
6k,cobble,6.516193076042964,UNK
6k,cockpit,6.380122536899765,['NOUN']
6k,cocoa,6.228511003591184,['NOUN']
6k,coconut,5.916202062607435,['NOUN']
6k,cohort,6.249975242259483,UNK
6k,collide,6.385194398997726,UNK
6k,colon,6.75110146893676,['NOUN']
6k,columnist,5.3981627015177525,['NOUN']
6k,comet,5.902633333401366,['NOUN']
6k,commonplace,6.311734809152915,"['ADJ', 'NOUN']"
6k,communion,6.39024066706535,['NOUN']
6k,compass,6.45833828334479,"['NOUN', 'VERB']"
6k,complacent,6.568077911411976,['ADJ']
6k,compulsory,7.509335266016592,['ADJ']
6k,concurrent,6.304448802421981,['ADJ']
6k,confiscate,6.102558594613569,UNK
6k,conglomerate,6.416732282512326,UNK
6k,conjunction,7.345364840416867,['NOUN']
6k,conjure,6.455198563340122,['VERB']
6k,conquest,6.675823221634848,['NOUN']
6k,conservatism,6.169610732491456,['NOUN']
6k,conspire,6.478509642208569,['VERB']
6k,constable,7.900266036767701,['NOUN']
6k,construe,6.648984550024776,['VERB']
6k,contented,6.598509028614515,['VERB']
6k,contentious,6.3080984415095305,UNK
6k,continuum,6.066108090103747,['NOUN']
6k,contour,6.450470422144176,['NOUN']
6k,contraction,6.694562058521095,['NOUN']
6k,convoy,6.660575149839686,['NOUN']
6k,coronary,6.315358001522335,"['ADJ', 'NOUN']"
6k,coroner,6.802394763324311,['NOUN']
6k,corporal,6.584791392385716,['NOUN']
6k,corpus,6.812345094177479,"['NOUN', 'X']"
6k,corrode,6.356107660695892,['VERB']
6k,cosmic,6.001414877961151,['ADJ']
6k,coupon,6.699500340161678,['NOUN']
6k,covert,6.214608098422191,['ADJ']
6k,cracker,5.8971538676367405,UNK
6k,crackle,6.104793232414985,['NOUN']
6k,cram,6.483107351457199,UNK
6k,crate,6.150602768446279,['NOUN']
6k,crater,6.249975242259483,['NOUN']
6k,crave,6.159095388491933,['VERB']
6k,creak,6.313548046277095,['NOUN']
6k,crease,6.18826412308259,['NOUN']
6k,credentials,5.934894195619588,['NOUN']
6k,crow,6.473890696352274,['NOUN']
6k,crumb,5.877735781779639,['NOUN']
6k,crumple,6.124683390894205,UNK
6k,cuff,6.194405391104672,['NOUN']
6k,cuisine,6.2166061010848646,['X']
6k,cumulative,6.620073206530356,['ADJ']
6k,curry,6.440946540632921,['NOUN']
6k,curtail,6.327936783729195,['VERB']
6k,cute,5.768320995793772,['ADJ']
6k,deacon,6.577861357721047,['NOUN']
6k,dean,7.608374474380783,['NOUN']
6k,deceive,6.598509028614515,['VERB']
6k,decency,6.202535517187923,['NOUN']
6k,decentralize,6.688354713946762,UNK
6k,deception,6.666956792429207,['NOUN']
6k,defected,6.255750041753367,UNK
6k,deflect,6.324358962381311,UNK
6k,deform,6.467698726104354,UNK
6k,degenerate,6.591673732008658,UNK
6k,deliberated,6.336825731146441,UNK
6k,delinquent,6.152732694704104,"['ADJ', 'NOUN']"
6k,delude,6.184148890937483,['VERB']
6k,dementia,6.51025834052315,UNK
6k,demolish,6.939253946041508,UNK
6k,den,6.280395838960195,['NOUN']
6k,denomination,6.46302945692067,['NOUN']
6k,denote,6.77078942390898,['VERB']
6k,dent,6.335054251498059,['NOUN']
6k,dental,6.432940092739179,['ADJ']
6k,deport,6.359573868672378,['VERB']
6k,deposition,6.356107660695892,['NOUN']
6k,deregulate,6.340359303727752,UNK
6k,deride,6.278521424165844,UNK
6k,despise,6.570882962339584,['VERB']
6k,detriment,6.580639137284949,['NOUN']
6k,devalue,6.862757913051401,UNK
6k,deviant,6.677083461247136,['ADJ']
6k,diagonal,6.489204931325317,['ADJ']
6k,dialect,6.645090969505644,['NOUN']
6k,diarrhoea,6.677083461247136,['NOUN']
6k,digit,6.3578422665081,['NOUN']
6k,dignify,6.302618975744905,['VERB']
6k,diligent,6.327936783729195,['ADJ']
6k,diploma,6.902742737158593,UNK
6k,dire,6.230481447578482,['ADJ']
6k,disciple,6.4692503167957724,['NOUN']
6k,disco,6.90875477931522,UNK
6k,disconnect,5.983936280687191,UNK
6k,discontent,6.656726524178391,['NOUN']
6k,discredit,6.398594934535208,['NOUN']
6k,discrete,6.255750041753367,['ADJ']
6k,disdain,5.996452088619021,"['NOUN', 'VERB']"
6k,dishonest,6.569481420414296,['ADJ']
6k,disillusion,6.493753839851686,UNK
6k,dismal,6.20050917404269,['ADJ']
6k,disparity,5.983936280687191,['NOUN']
6k,disproportion,6.272877006546167,UNK
